date,platform,post_id,keyword,likes,shares,followers,sentiment_score
2025-08-02,Twitter,TW_123_227,DataScience,3726,620,301120,0.47
2025-08-02,Instagram,IN_123_695,Innovation,4683,1473,469891,0.88
2025-08-02,Instagram,IN_123_781,Sustainability,4418,1229,123598,-0.3
2025-08-02,Instagram,IN_123_391,DataScience,4742,1387,74385,0.43
2025-08-02,TikTok,TI_123_942,Sustainability,3009,940,52373,-0.71
2025-08-02,TikTok,TI_123_535,AI,3425,177,49364,-0.88
2025-08-02,TikTok,TI_123_233,DataScience,3951,449,234918,-0.84
2025-08-02,TikTok,TI_123_793,RemoteWork,4361,834,309406,0.12
2025-08-02,LinkedIn,LI_123_533,Innovation,3655,1421,489130,0.9
2025-08-02,LinkedIn,LI_123_849,RemoteWork,3465,343,76678,0.01
2025-08-02,LinkedIn,LI_123_596,DataScience,3799,274,370373,0.03
2025-08-03,Twitter,TW_124_133,AI,1334,1154,194636,0.84
2025-08-03,Twitter,TW_124_221,Sustainability,4978,846,58847,-0.76
2025-08-03,Twitter,TW_124_685,RemoteWork,2422,92,275085,-0.69
2025-08-03,Twitter,TW_124_480,Innovation,2547,776,159995,-0.41
2025-08-03,Instagram,IN_124_902,Sustainability,4880,873,26507,0.87
2025-08-03,Instagram,IN_124_412,DataScience,2372,451,96985,0.64
2025-08-03,TikTok,TI_124_457,AI,603,101,219929,-0.04
2025-08-03,TikTok,TI_124_417,DataScience,4684,936,473009,-0.32
2025-08-03,TikTok,TI_124_486,Innovation,3943,1484,438090,0.21
2025-08-03,LinkedIn,LI_124_879,DataScience,3735,1376,236444,-0.7
2025-08-03,LinkedIn,LI_124_845,RemoteWork,2714,192,420331,0.25
2025-08-04,Twitter,TW_125_447,RemoteWork,4481,103,352505,0.78
2025-08-04,Twitter,TW_125_853,DataScience,2322,1332,47415,0.73
2025-08-04,Twitter,TW_125_824,AI,253,1181,331358,0.59
2025-08-04,Twitter,TW_125_824,Sustainability,2580,1159,339249,-0.75
2025-08-04,Instagram,IN_125_683,AI,4324,397,394508,-0.05
2025-08-04,Instagram,IN_125_119,Sustainability,1035,1358,491828,0.06
2025-08-04,Instagram,IN_125_119,Innovation,2302,431,129600,0.66
2025-08-04,Instagram,IN_125_959,DataScience,4797,919,45379,0.61
2025-08-04,TikTok,TI_125_603,Innovation,240,706,230122,-0.64
2025-08-04,TikTok,TI_125_124,RemoteWork,4374,659,201283,-0.49
2025-08-04,TikTok,TI_125_217,DataScience,863,1119,89162,-0.43
2025-08-04,TikTok,TI_125_287,AI,2143,193,81859,-0.39
2025-08-04,LinkedIn,LI_125_433,Sustainability,1536,65,374974,-0.88
2025-08-04,LinkedIn,LI_125_499,AI,858,665,75690,-0.17
2025-08-04,LinkedIn,LI_125_431,Innovation,2162,779,494657,0.66
2025-08-05,Twitter,TW_126_345,AI,4940,1210,124989,-0.01
2025-08-05,Twitter,TW_126_870,Sustainability,4182,798,498736,-0.77
2025-08-05,Instagram,IN_126_666,Innovation,3384,144,254845,-0.94
2025-08-05,Instagram,IN_126_748,RemoteWork,1964,48,142117,0.11
2025-08-05,TikTok,TI_126_411,AI,4705,843,234823,-0.83
2025-08-05,TikTok,TI_126_751,Sustainability,4149,426,411455,0.94
2025-08-05,TikTok,TI_126_482,Innovation,4477,354,411005,-0.51
2025-08-05,TikTok,TI_126_533,DataScience,4597,935,22911,-1.0
2025-08-05,LinkedIn,LI_126_271,DataScience,54,133,490426,0.84
2025-08-05,LinkedIn,LI_126_379,Innovation,4947,523,441133,0.36
2025-08-05,LinkedIn,LI_126_459,RemoteWork,1792,1208,441760,0.02
2025-08-06,Twitter,TW_127_407,Sustainability,784,819,367178,-0.75
2025-08-06,Twitter,TW_127_243,AI,4608,582,461471,-0.14
2025-08-06,Instagram,IN_127_750,DataScience,2191,1459,238354,-0.45
2025-08-06,Instagram,IN_127_778,Innovation,2684,709,111427,-0.08
2025-08-06,Instagram,IN_127_713,RemoteWork,2740,42,480208,0.38
2025-08-06,Instagram,IN_127_761,Sustainability,66,1256,250838,-0.99
2025-08-06,TikTok,TI_127_669,Sustainability,4055,814,283135,-0.84
2025-08-06,TikTok,TI_127_997,RemoteWork,685,1113,17225,0.79
2025-08-06,LinkedIn,LI_127_947,RemoteWork,4975,743,203768,-0.65
2025-08-06,LinkedIn,LI_127_886,AI,119,265,243584,-0.26
2025-08-06,LinkedIn,LI_127_297,Sustainability,3691,29,117140,0.49
2025-08-06,LinkedIn,LI_127_876,Innovation,2353,1403,484078,0.42
2025-08-07,Twitter,TW_128_927,AI,1861,489,259897,0.93
2025-08-07,Twitter,TW_128_137,Innovation,2349,1019,475222,0.41
2025-08-07,Instagram,IN_128_213,Sustainability,2322,1175,263314,-0.01
2025-08-07,Instagram,IN_128_665,AI,1637,1361,388351,0.13
2025-08-07,Instagram,IN_128_798,RemoteWork,4989,1167,93027,-0.87
2025-08-07,Instagram,IN_128_231,DataScience,582,270,137117,0.87
2025-08-07,TikTok,TI_128_296,DataScience,239,1429,356328,0.07
2025-08-07,TikTok,TI_128_358,Innovation,4638,939,2024,0.88
2025-08-07,LinkedIn,LI_128_380,AI,1047,1402,272735,-0.07
2025-08-07,LinkedIn,LI_128_470,Innovation,4287,99,464367,0.44
2025-08-07,LinkedIn,LI_128_148,Sustainability,2326,870,280136,-0.1
2025-08-07,LinkedIn,LI_128_105,RemoteWork,3260,408,176482,-0.84
2025-08-08,Twitter,TW_129_176,AI,2097,413,87235,-0.34
2025-08-08,Twitter,TW_129_164,Sustainability,842,67,252640,-0.14
2025-08-08,Twitter,TW_129_124,Innovation,4904,1292,491241,-0.33
2025-08-08,Twitter,TW_129_356,RemoteWork,2074,230,249290,-0.52
2025-08-08,Instagram,IN_129_913,AI,1989,159,407716,0.2
2025-08-08,Instagram,IN_129_549,Innovation,833,1290,235071,0.16
2025-08-08,Instagram,IN_129_187,RemoteWork,547,78,198863,-0.37
2025-08-08,TikTok,TI_129_156,AI,2519,1260,329301,-0.14
2025-08-08,TikTok,TI_129_204,Sustainability,507,1155,28369,-0.41
2025-08-08,TikTok,TI_129_490,DataScience,3340,206,324644,0.5
2025-08-08,TikTok,TI_129_338,RemoteWork,4961,1361,328159,-0.98
2025-08-08,LinkedIn,LI_129_734,RemoteWork,879,705,342270,0.88
2025-08-08,LinkedIn,LI_129_901,DataScience,262,939,272168,-0.34
2025-08-08,LinkedIn,LI_129_297,Innovation,934,220,7442,0.19
2025-08-09,Twitter,TW_130_686,DataScience,1082,1315,267809,-0.49
2025-08-09,Twitter,TW_130_531,Sustainability,3993,1494,326504,-0.11
2025-08-09,Instagram,IN_130_161,Sustainability,1095,648,307458,-0.13
2025-08-09,Instagram,IN_130_767,AI,2980,647,307009,0.77
2025-08-09,TikTok,TI_130_416,Sustainability,4992,712,153601,-0.26
2025-08-09,TikTok,TI_130_108,RemoteWork,4290,1211,345812,0.36
2025-08-09,LinkedIn,LI_130_532,Sustainability,2866,410,106052,0.28
2025-08-09,LinkedIn,LI_130_306,AI,610,709,100276,0.34
2025-08-10,Twitter,TW_131_730,RemoteWork,2504,867,173291,-0.68
2025-08-10,Twitter,TW_131_565,Innovation,395,1025,116031,0.84
2025-08-10,Twitter,TW_131_754,DataScience,1877,1429,121729,-0.07
2025-08-10,Twitter,TW_131_318,Sustainability,2008,994,386134,0.54
2025-08-10,Instagram,IN_131_288,RemoteWork,105,753,6186,-0.85
2025-08-10,Instagram,IN_131_130,Sustainability,4594,245,75659,-0.42
2025-08-10,Instagram,IN_131_299,DataScience,4847,747,24018,0.95
2025-08-10,TikTok,TI_131_278,Sustainability,1843,546,377877,-0.65
2025-08-10,TikTok,TI_131_967,Innovation,4592,513,94607,-0.61
2025-08-10,LinkedIn,LI_131_121,Innovation,1174,786,344340,0.57
2025-08-10,LinkedIn,LI_131_213,AI,2822,440,160945,-0.09
2025-08-11,Twitter,TW_132_918,Innovation,3603,1466,35276,-0.76
2025-08-11,Twitter,TW_132_233,Sustainability,1603,402,280212,-0.24
2025-08-11,Twitter,TW_132_483,DataScience,2654,1237,226202,0.95
2025-08-11,Instagram,IN_132_974,AI,4436,612,414971,-0.7
2025-08-11,Instagram,IN_132_353,Sustainability,486,1299,418129,-0.44
2025-08-11,TikTok,TI_132_314,DataScience,716,973,415710,0.33
2025-08-11,TikTok,TI_132_166,RemoteWork,1421,1051,204484,0.5
2025-08-11,LinkedIn,LI_132_283,DataScience,2686,1469,197020,0.05
2025-08-11,LinkedIn,LI_132_594,Innovation,4103,980,141685,0.16
2025-08-11,LinkedIn,LI_132_753,Sustainability,4833,1340,20191,-0.59
2025-08-11,LinkedIn,LI_132_307,RemoteWork,3753,490,208565,-0.56
2025-08-12,Twitter,TW_133_360,RemoteWork,4560,183,71427,0.5
2025-08-12,Twitter,TW_133_402,Sustainability,3691,1072,185326,-0.54
2025-08-12,Twitter,TW_133_142,DataScience,3861,1059,326648,-0.33
2025-08-12,Instagram,IN_133_476,RemoteWork,4125,659,144140,-0.24
2025-08-12,Instagram,IN_133_283,DataScience,3668,488,140263,0.29
2025-08-12,Instagram,IN_133_467,Sustainability,725,613,442766,0.0
2025-08-12,TikTok,TI_133_221,AI,634,747,21070,0.09
2025-08-12,TikTok,TI_133_441,Innovation,1660,1392,173617,-0.5
2025-08-12,TikTok,TI_133_863,DataScience,2298,400,370959,0.21
2025-08-12,TikTok,TI_133_241,RemoteWork,4499,544,5474,0.54
2025-08-12,LinkedIn,LI_133_941,Innovation,4800,1352,7234,-0.06
2025-08-12,LinkedIn,LI_133_624,RemoteWork,1272,824,120316,-0.55
2025-08-12,LinkedIn,LI_133_867,Sustainability,1769,981,123538,0.03
2025-08-13,Twitter,TW_134_420,RemoteWork,1588,888,404770,0.88
2025-08-13,Twitter,TW_134_527,DataScience,1766,908,236914,0.71
2025-08-13,Twitter,TW_134_130,Sustainability,3119,294,303780,0.75
2025-08-13,Twitter,TW_134_412,AI,129,1033,425883,0.32
2025-08-13,Instagram,IN_134_535,Innovation,3354,1424,282859,-0.4
2025-08-13,Instagram,IN_134_701,Sustainability,240,1172,412753,-0.94
2025-08-13,Instagram,IN_134_242,RemoteWork,1309,686,298895,0.26
2025-08-13,TikTok,TI_134_500,DataScience,571,1104,203602,-0.62
2025-08-13,TikTok,TI_134_211,RemoteWork,2743,1176,237734,0.28
2025-08-13,TikTok,TI_134_411,Sustainability,813,361,55690,0.35
2025-08-13,TikTok,TI_134_281,AI,312,1421,317336,-0.02
2025-08-13,LinkedIn,LI_134_495,Sustainability,2375,431,123179,-0.42
2025-08-13,LinkedIn,LI_134_636,AI,623,941,31122,-0.26
2025-08-14,Twitter,TW_135_980,Sustainability,3415,810,83331,0.98
2025-08-14,Twitter,TW_135_232,Innovation,4444,866,251741,0.49
2025-08-14,Instagram,IN_135_417,Sustainability,3590,1463,349542,-0.05
2025-08-14,Instagram,IN_135_718,DataScience,4761,645,309014,-0.59
2025-08-14,Instagram,IN_135_833,AI,3809,574,106750,-0.99
2025-08-14,TikTok,TI_135_944,RemoteWork,3320,1248,424397,-0.51
2025-08-14,TikTok,TI_135_436,AI,4713,1015,242279,-0.07
2025-08-14,LinkedIn,LI_135_761,AI,3788,720,368167,0.69
2025-08-14,LinkedIn,LI_135_911,Innovation,2486,810,322402,0.65
2025-08-15,Twitter,TW_136_283,RemoteWork,3589,947,202675,0.82
2025-08-15,Twitter,TW_136_287,Sustainability,4708,205,207334,0.4
2025-08-15,Instagram,IN_136_380,Sustainability,4455,607,350520,0.83
2025-08-15,Instagram,IN_136_814,DataScience,1829,1020,216628,0.98
2025-08-15,TikTok,TI_136_616,AI,2720,849,237420,-0.67
2025-08-15,TikTok,TI_136_312,Innovation,4195,101,243308,-0.95
2025-08-15,TikTok,TI_136_754,DataScience,3833,790,181175,0.49
2025-08-15,TikTok,TI_136_976,RemoteWork,1642,822,20804,-0.98
2025-08-15,LinkedIn,LI_136_786,Sustainability,3853,1002,242883,-0.86
2025-08-15,LinkedIn,LI_136_661,Innovation,2034,1471,499083,-0.12
2025-08-16,Twitter,TW_137_958,Innovation,197,1253,53698,-0.65
2025-08-16,Twitter,TW_137_227,Sustainability,4429,810,89318,-0.84
2025-08-16,Twitter,TW_137_881,AI,141,1397,144262,-0.69
2025-08-16,Instagram,IN_137_135,Sustainability,4410,452,232765,0.39
2025-08-16,Instagram,IN_137_956,DataScience,4333,1322,348361,0.43
2025-08-16,Instagram,IN_137_205,Innovation,3249,1423,162650,-0.11
2025-08-16,TikTok,TI_137_355,AI,3119,498,105850,-0.82
2025-08-16,TikTok,TI_137_531,DataScience,278,39,177746,0.64
2025-08-16,TikTok,TI_137_796,Sustainability,567,461,463571,-0.81
2025-08-16,TikTok,TI_137_955,RemoteWork,1425,1492,88580,-0.91
2025-08-16,LinkedIn,LI_137_739,AI,1746,1119,208127,0.88
2025-08-16,LinkedIn,LI_137_223,Innovation,1953,447,56514,-0.29
2025-08-16,LinkedIn,LI_137_277,Sustainability,172,833,343880,-0.37
2025-08-16,LinkedIn,LI_137_498,DataScience,1792,949,116393,-0.87
2025-08-17,Twitter,TW_138_168,DataScience,1840,851,159090,0.54
2025-08-17,Twitter,TW_138_611,Innovation,884,1469,282113,0.58
2025-08-17,Twitter,TW_138_970,AI,4712,361,133089,0.92
2025-08-17,Instagram,IN_138_440,Innovation,1486,1311,400358,0.77
2025-08-17,Instagram,IN_138_425,RemoteWork,3999,148,176691,-0.96
2025-08-17,Instagram,IN_138_699,DataScience,3727,793,268924,0.28
2025-08-17,Instagram,IN_138_338,AI,4174,1213,370428,0.98
2025-08-17,TikTok,TI_138_416,AI,1986,887,398014,-0.51
2025-08-17,TikTok,TI_138_181,DataScience,540,291,197358,-0.0
2025-08-17,LinkedIn,LI_138_309,Sustainability,360,497,485132,0.45
2025-08-17,LinkedIn,LI_138_554,RemoteWork,2742,284,146818,-0.36
2025-08-18,Twitter,TW_139_763,DataScience,2413,58,121067,0.69
2025-08-18,Twitter,TW_139_439,RemoteWork,2857,506,108907,0.08
2025-08-18,Instagram,IN_139_633,Sustainability,2684,385,232924,0.26
2025-08-18,Instagram,IN_139_166,DataScience,4077,153,101907,-0.9
2025-08-18,Instagram,IN_139_244,Innovation,1722,267,49108,-0.65
2025-08-18,Instagram,IN_139_662,RemoteWork,1724,493,267036,-0.84
2025-08-18,TikTok,TI_139_350,RemoteWork,3523,371,318640,-0.5
2025-08-18,TikTok,TI_139_392,Innovation,4772,928,334239,-0.6
2025-08-18,TikTok,TI_139_983,AI,3991,173,499604,0.95
2025-08-18,TikTok,TI_139_507,DataScience,3144,353,247789,-0.12
2025-08-18,LinkedIn,LI_139_120,DataScience,3174,885,448764,-0.83
2025-08-18,LinkedIn,LI_139_407,RemoteWork,4925,1110,81110,0.11
2025-08-18,LinkedIn,LI_139_279,AI,2157,789,244086,-0.39
2025-08-18,LinkedIn,LI_139_390,Sustainability,3123,1161,318731,-0.04
2025-08-19,Twitter,TW_140_258,Sustainability,1603,18,7728,0.72
2025-08-19,Twitter,TW_140_847,RemoteWork,3115,1016,213103,0.85
2025-08-19,Twitter,TW_140_504,AI,3106,796,257665,-0.38
2025-08-19,Instagram,IN_140_494,AI,4683,342,102831,0.53
2025-08-19,Instagram,IN_140_361,RemoteWork,2905,1053,372787,-0.02
2025-08-19,Instagram,IN_140_805,DataScience,3066,1436,31253,0.3
2025-08-19,Instagram,IN_140_534,Innovation,2071,506,251465,-0.93
2025-08-19,TikTok,TI_140_719,AI,3781,1404,78262,-0.49
2025-08-19,TikTok,TI_140_716,Sustainability,4787,1367,442196,-0.68
2025-08-19,TikTok,TI_140_219,RemoteWork,806,1329,374088,0.83
2025-08-19,LinkedIn,LI_140_293,DataScience,3514,349,436027,-0.15
2025-08-19,LinkedIn,LI_140_808,AI,2525,1035,280551,0.32
2025-08-19,LinkedIn,LI_140_491,Innovation,4851,640,385792,-0.18
2025-08-20,Twitter,TW_141_933,AI,1219,560,393550,-0.58
2025-08-20,Twitter,TW_141_866,DataScience,3310,1441,162533,-0.99
2025-08-20,Twitter,TW_141_272,Innovation,4078,13,51788,-0.86
2025-08-20,Twitter,TW_141_813,Sustainability,3472,1085,219545,0.31
2025-08-20,Instagram,IN_141_290,RemoteWork,1150,415,256051,-0.64
2025-08-20,Instagram,IN_141_212,Sustainability,3741,1171,427964,-0.57
2025-08-20,Instagram,IN_141_305,AI,533,384,425242,0.52
2025-08-20,Instagram,IN_141_365,DataScience,3398,912,329643,0.83
2025-08-20,TikTok,TI_141_400,Sustainability,752,783,66369,-0.45
2025-08-20,TikTok,TI_141_450,AI,293,1209,124092,-0.04
2025-08-20,LinkedIn,LI_141_869,AI,109,1372,306369,0.58
2025-08-20,LinkedIn,LI_141_142,DataScience,843,442,274853,0.58
2025-08-20,LinkedIn,LI_141_484,RemoteWork,4989,1075,400173,-0.47
2025-08-20,LinkedIn,LI_141_597,Sustainability,3926,700,317864,-0.14
2025-08-21,Twitter,TW_142_469,Innovation,3314,785,321239,-0.89
2025-08-21,Twitter,TW_142_464,DataScience,2755,215,2617,-0.09
2025-08-21,Twitter,TW_142_815,AI,3341,1495,439001,0.78
2025-08-21,Instagram,IN_142_989,AI,4396,582,499630,0.4
2025-08-21,Instagram,IN_142_934,DataScience,2086,764,237935,0.24
2025-08-21,TikTok,TI_142_103,RemoteWork,2689,44,333281,-0.28
2025-08-21,TikTok,TI_142_146,DataScience,2716,1398,233944,-0.53
2025-08-21,TikTok,TI_142_596,Innovation,3328,1264,417263,-0.84
2025-08-21,TikTok,TI_142_538,AI,3950,1358,450367,0.4
2025-08-21,LinkedIn,LI_142_721,RemoteWork,1648,1468,76057,0.74
2025-08-21,LinkedIn,LI_142_997,Innovation,4734,1477,265574,-0.94
2025-08-22,Twitter,TW_143_661,AI,3874,354,470976,-0.11
2025-08-22,Twitter,TW_143_218,Innovation,3999,1367,284465,-0.52
2025-08-22,Twitter,TW_143_316,RemoteWork,1446,1361,367953,-0.82
2025-08-22,Instagram,IN_143_492,AI,2346,461,378054,-0.48
2025-08-22,Instagram,IN_143_587,Sustainability,1058,1372,72175,0.85
2025-08-22,Instagram,IN_143_748,RemoteWork,4080,195,418092,0.38
2025-08-22,TikTok,TI_143_759,DataScience,2861,782,478189,0.43
2025-08-22,TikTok,TI_143_853,AI,3176,1349,337646,0.57
2025-08-22,LinkedIn,LI_143_218,Sustainability,2433,189,59396,-0.82
2025-08-22,LinkedIn,LI_143_858,DataScience,4901,395,391394,0.88
2025-08-22,LinkedIn,LI_143_686,RemoteWork,3062,270,448390,-0.37
2025-08-23,Twitter,TW_144_163,DataScience,4883,1106,100540,0.69
2025-08-23,Twitter,TW_144_533,AI,2668,757,419129,0.36
2025-08-23,Twitter,TW_144_915,Sustainability,1084,1074,348992,0.2
2025-08-23,Instagram,IN_144_109,AI,4459,953,166636,-0.71
2025-08-23,Instagram,IN_144_403,RemoteWork,1843,1033,357505,-0.09
2025-08-23,TikTok,TI_144_713,Innovation,2672,642,264390,0.98
2025-08-23,TikTok,TI_144_226,Sustainability,2290,1456,301926,-0.04
2025-08-23,TikTok,TI_144_948,DataScience,1817,1023,153827,0.41
2025-08-23,TikTok,TI_144_485,AI,531,692,81059,0.66
2025-08-23,LinkedIn,LI_144_986,Sustainability,1516,1008,382364,-0.22
2025-08-23,LinkedIn,LI_144_934,AI,1354,54,288279,-0.22
2025-08-24,Twitter,TW_145_500,RemoteWork,638,1091,382028,-0.43
2025-08-24,Twitter,TW_145_813,Innovation,1648,1445,449922,0.1
2025-08-24,Twitter,TW_145_199,Sustainability,1122,672,395404,0.58
2025-08-24,Instagram,IN_145_770,Innovation,1390,1192,73121,-0.12
2025-08-24,Instagram,IN_145_594,RemoteWork,2434,306,110977,-0.56
2025-08-24,TikTok,TI_145_794,Sustainability,1259,781,499282,0.97
2025-08-24,TikTok,TI_145_795,AI,1428,125,51356,-0.29
2025-08-24,TikTok,TI_145_585,DataScience,1521,117,62523,0.96
2025-08-24,TikTok,TI_145_765,RemoteWork,2822,1225,228447,0.94
2025-08-24,LinkedIn,LI_145_346,RemoteWork,3299,1010,159696,0.38
2025-08-24,LinkedIn,LI_145_276,Sustainability,3125,1426,417979,0.34
2025-08-24,LinkedIn,LI_145_191,AI,3848,1341,201330,-0.45
2025-08-24,LinkedIn,LI_145_768,Innovation,3696,762,7083,-0.76
2025-08-25,Twitter,TW_146_756,AI,4225,470,13072,0.17
2025-08-25,Twitter,TW_146_686,RemoteWork,3978,570,364712,0.49
2025-08-25,Instagram,IN_146_405,Sustainability,4731,266,53135,-0.35
2025-08-25,Instagram,IN_146_830,RemoteWork,4453,388,213509,0.63
2025-08-25,Instagram,IN_146_120,DataScience,3275,1148,429585,0.07
2025-08-25,Instagram,IN_146_931,Innovation,4392,1010,34518,0.04
2025-08-25,TikTok,TI_146_285,DataScience,4957,1433,95339,-0.99
2025-08-25,TikTok,TI_146_557,AI,2624,261,21522,-0.74
2025-08-25,TikTok,TI_146_311,RemoteWork,1370,189,295910,-0.49
2025-08-25,TikTok,TI_146_871,Innovation,336,183,66387,0.01
2025-08-25,LinkedIn,LI_146_773,DataScience,50,518,158600,-0.91
2025-08-25,LinkedIn,LI_146_631,Sustainability,2453,1359,281023,-0.11
2025-08-25,LinkedIn,LI_146_690,RemoteWork,4067,1433,165068,0.05
2025-08-26,Twitter,TW_147_201,DataScience,416,495,20259,-0.62
2025-08-26,Twitter,TW_147_406,Sustainability,1813,284,316697,0.1
2025-08-26,Twitter,TW_147_705,Innovation,2991,578,68366,0.46
2025-08-26,Instagram,IN_147_490,AI,1387,829,240110,-0.83
2025-08-26,Instagram,IN_147_360,Innovation,3534,1432,76101,0.07
2025-08-26,Instagram,IN_147_172,Sustainability,2256,1306,366325,0.29
2025-08-26,TikTok,TI_147_423,Innovation,3602,786,14584,0.93
2025-08-26,TikTok,TI_147_353,Sustainability,685,563,66337,0.06
2025-08-26,TikTok,TI_147_800,RemoteWork,4542,843,35581,-0.34
2025-08-26,TikTok,TI_147_191,AI,3022,693,408933,-0.45
2025-08-26,LinkedIn,LI_147_200,Innovation,3139,465,199512,0.9
2025-08-26,LinkedIn,LI_147_901,AI,1061,369,277024,0.46
2025-08-27,Twitter,TW_148_641,DataScience,2908,1444,300975,0.73
2025-08-27,Twitter,TW_148_664,RemoteWork,2270,1254,52939,0.79
2025-08-27,Twitter,TW_148_274,AI,2655,807,95724,-0.31
2025-08-27,Instagram,IN_148_365,DataScience,127,1416,270256,0.43
2025-08-27,Instagram,IN_148_773,RemoteWork,1085,302,199600,0.14
2025-08-27,Instagram,IN_148_373,Sustainability,483,1495,336121,0.95
2025-08-27,Instagram,IN_148_824,AI,2090,1398,320135,-0.16
2025-08-27,TikTok,TI_148_917,Sustainability,3889,1038,151376,-0.45
2025-08-27,TikTok,TI_148_538,RemoteWork,4314,1481,463100,0.85
2025-08-27,TikTok,TI_148_334,DataScience,2550,1311,450797,-0.83
2025-08-27,LinkedIn,LI_148_749,RemoteWork,701,167,383705,-0.52
2025-08-27,LinkedIn,LI_148_195,Innovation,1402,1188,31100,-0.83
2025-08-27,LinkedIn,LI_148_392,AI,4589,1019,424806,0.75
2025-08-28,Twitter,TW_149_609,DataScience,4268,1413,355824,0.78
2025-08-28,Twitter,TW_149_814,Sustainability,1071,840,8287,0.23
2025-08-28,Twitter,TW_149_951,RemoteWork,109,1472,223811,0.41
2025-08-28,Instagram,IN_149_721,Innovation,3725,355,354643,0.86
2025-08-28,Instagram,IN_149_882,Sustainability,4338,470,92652,-0.85
2025-08-28,Instagram,IN_149_959,DataScience,1142,1062,186226,0.9
2025-08-28,Instagram,IN_149_532,AI,4109,786,90382,-0.25
2025-08-28,TikTok,TI_149_951,Innovation,4466,251,153077,-0.4
2025-08-28,TikTok,TI_149_400,Sustainability,2218,446,2171,0.48
2025-08-28,LinkedIn,LI_149_574,RemoteWork,4049,127,187512,-0.99
2025-08-28,LinkedIn,LI_149_571,Sustainability,2741,621,186541,-0.79
2025-08-28,LinkedIn,LI_149_458,DataScience,1575,833,186877,-0.98
2025-08-28,LinkedIn,LI_149_541,AI,4080,414,45430,0.06
2025-08-29,Twitter,TW_150_599,RemoteWork,106,328,404412,0.31
2025-08-29,Twitter,TW_150_331,AI,3905,819,197245,-0.4
2025-08-29,Instagram,IN_150_549,Sustainability,3649,341,74334,-0.29
2025-08-29,Instagram,IN_150_544,Innovation,97,745,464248,0.74
2025-08-29,Instagram,IN_150_303,AI,956,398,150369,-0.92
2025-08-29,TikTok,TI_150_264,RemoteWork,1680,991,349778,0.97
2025-08-29,TikTok,TI_150_221,Innovation,3499,1011,289423,-0.01
2025-08-29,TikTok,TI_150_798,AI,1093,675,394787,0.53
2025-08-29,LinkedIn,LI_150_212,DataScience,933,53,67125,-0.69
2025-08-29,LinkedIn,LI_150_612,RemoteWork,161,1411,124996,-0.9
2025-08-29,LinkedIn,LI_150_949,AI,2852,889,314045,0.47
2025-08-30,Twitter,TW_151_597,RemoteWork,726,888,130890,0.24
2025-08-30,Twitter,TW_151_846,Innovation,4238,392,131792,-0.44
2025-08-30,Twitter,TW_151_217,Sustainability,2208,1445,130684,0.33
2025-08-30,Instagram,IN_151_901,Sustainability,894,1445,383969,0.0
2025-08-30,Instagram,IN_151_285,RemoteWork,1595,1220,330728,0.27
2025-08-30,Instagram,IN_151_334,Innovation,1036,280,211387,-0.92
2025-08-30,TikTok,TI_151_118,Sustainability,1685,196,454168,-0.9
2025-08-30,TikTok,TI_151_517,RemoteWork,4350,637,368084,0.27
2025-08-30,LinkedIn,LI_151_536,Sustainability,3975,135,268315,-0.15
2025-08-30,LinkedIn,LI_151_152,Innovation,2542,235,142162,-0.27
2025-08-31,Twitter,TW_152_148,RemoteWork,1538,93,1280,-0.9
2025-08-31,Twitter,TW_152_862,Sustainability,2684,444,150588,-0.06
2025-08-31,Twitter,TW_152_721,DataScience,875,892,97909,-0.5
2025-08-31,Instagram,IN_152_214,Innovation,843,1380,8162,0.37
2025-08-31,Instagram,IN_152_888,DataScience,1117,688,190041,0.48
2025-08-31,Instagram,IN_152_470,Sustainability,4874,1093,318044,-0.26
2025-08-31,TikTok,TI_152_189,Innovation,921,277,331070,0.49
2025-08-31,TikTok,TI_152_223,Sustainability,386,1211,479243,0.77
2025-08-31,TikTok,TI_152_937,DataScience,1610,405,370444,-0.11
2025-08-31,TikTok,TI_152_201,RemoteWork,663,1129,325539,-0.31
2025-08-31,LinkedIn,LI_152_144,RemoteWork,1097,402,220263,0.1
2025-08-31,LinkedIn,LI_152_358,Sustainability,4640,721,470192,-0.27
2025-08-31,LinkedIn,LI_152_744,Innovation,1011,903,36498,-0.03
2025-08-31,LinkedIn,LI_152_636,AI,4177,54,88522,0.2
2025-09-01,Twitter,TW_153_913,Sustainability,1608,824,260536,0.37
2025-09-01,Twitter,TW_153_991,Innovation,4256,163,87779,-0.12
2025-09-01,Twitter,TW_153_621,AI,3196,1161,409615,-0.22
2025-09-01,Twitter,TW_153_721,RemoteWork,2274,433,97503,-0.99
2025-09-01,Instagram,IN_153_615,Sustainability,4351,540,160074,0.7
2025-09-01,Instagram,IN_153_403,AI,2249,1140,63444,-0.66
2025-09-01,Instagram,IN_153_146,Innovation,4420,497,154009,-0.92
2025-09-01,Instagram,IN_153_251,DataScience,2325,282,142785,0.75
2025-09-01,TikTok,TI_153_647,Sustainability,1001,12,341077,-0.31
2025-09-01,TikTok,TI_153_719,DataScience,3073,674,44644,0.89
2025-09-01,LinkedIn,LI_153_432,Innovation,519,1291,428778,-0.98
2025-09-01,LinkedIn,LI_153_464,Sustainability,1846,582,93660,-0.49
2025-09-01,LinkedIn,LI_153_116,RemoteWork,4452,1356,456072,0.56
2025-09-01,LinkedIn,LI_153_899,DataScience,4828,227,379851,0.49
